PC1,PC2
1.5516433669052692,-0.953687769585142
1.58215305472095,-0.9253892011921081
1.5619033015048869,-0.9612494334511141
1.5638167885643948,-0.8852484883809942
1.5731250024478913,-0.9271099255758486
1.5836203975899066,-0.9308306637238508
1.6018073604878176,-1.0066463025858332
1.5875192140391796,-0.9272736925617052
1.5598962260776452,-0.8699235258928897
1.5736047235844666,-0.9472683380309127
1.5089052664883889,-0.8524445091882972
1.5710762595931425,-0.9419557945757984
1.5669563093545151,-0.93630798971135
1.563496608184876,-0.8629771706762159
1.583594281343664,-0.9311025982839981
1.5535204650149095,-0.9637530176908734
1.6048926980007114,-0.9321945972620935
1.5508343159429259,-0.8501004215780631
1.552877953051419,-0.9041144696382125
1.5756072166539714,-0.9324063199776843
1.5999566745303122,-0.8935569853296094
1.4217440086842517,-0.8009349804669653
1.485253544400193,-0.8950221908445096
1.5609973041698835,-0.9481438804566561
1.5686689783338867,-0.9507321018074459
1.5997960393191095,-0.9377352711672674
1.6086557300235336,-0.9564330674455038
1.5868935339668377,-0.9323317770664716
1.5766937171247501,-0.8717033357889835
1.582780929750642,-0.9158926336997142
1.557028152798984,-0.9505151425798873
1.5679181014450863,-0.9251051902283403
1.5543502108947718,-0.9043416012895664
1.5531750051890851,-0.8288987408183973
1.5584297833423513,-0.9424794525939215
1.5926008141780126,-0.94270392444164
1.5742632875198224,-0.9344050318726548
1.5980091463612591,-0.9341365651446095
1.5453994260367594,-0.9303247893311729
1.6002960152953425,-0.9398311418643723
1.5256536171552852,-0.9379027889995127
1.6021511516532791,-0.927525942079247
1.6184470435373122,-0.9560953162281792
1.4964503412184742,-0.7977028224559154
1.6312810033510807,-0.9401472458530128
1.5884262429884737,-0.9484870130329349
1.5610259514971911,-0.9371749530821196
1.6082563944483517,-0.9566183663054063
1.613065603738375,-0.9570654642691648
1.3725885657624728,-0.6994744876189657
1.576569667103847,-0.9592662061449265
1.581855182245235,-0.8994246404498047
1.5850503961007214,-0.9617947121665988
1.5854714529492184,-0.908264624718435
1.5553807686954397,-0.9866030488333456
1.6367727731128165,-0.974567832330537
1.6230154839523638,-0.9568509646909238
1.60346110795071,-0.9507782595718164
1.6128233974839126,-0.9551218700373593
1.556280907505783,-0.893963995500635
1.587653886843138,-0.9581182694134172
1.6245919196575411,-0.9472240790900146
1.5949006361832025,-0.9279046942646663
1.5956576481561568,-0.9244612085389267
1.6219586107208426,-0.9666731148530318
1.622482847822295,-0.9413064167609521
1.589984967511682,-0.93285119766865
1.6124487800621283,-0.914038295254852
1.614263054546464,-0.9303529581620845
1.6188341260381547,-0.9788123739619873
1.632493798503086,-0.9430408035841399
1.6076653728301755,-0.9344043164734137
1.6049808672133283,-0.9229617351786868
1.6108152596762084,-0.9198868459368459
1.6035809727445116,-0.9439256682538224
1.5840326676331071,-0.9239931183668121
1.5902895137426798,-0.9109091258712583
1.619759761649744,-0.9332276156471273
1.6546343604831026,-0.9807100897790454
1.5807907310211318,-0.9158862782765514
1.6175607792198945,-0.9600602845475716
1.59263329137542,-0.9239076299549952
1.6008309864057688,-0.9229219988163065
1.5953518159962705,-0.9558685364798281
1.5979997744417735,-0.943132999681922
1.6046373983143143,-0.9121681637873001
1.5728373000435134,-0.9520104617762082
1.6103812580100747,-0.9216803995864532
1.6038441173251379,-0.930838320725081
1.5909471919475262,-0.9351972711333587
1.6173774473994853,-0.9520134352996248
1.4994509063887969,-0.9271659107900545
1.4561451320432588,-0.75702535853082
1.5487326249339075,-0.8841667339494144
1.4806391109051418,-0.878022930513077
1.5421453331402,-0.9860477666796913
1.5280639112534131,-0.9590315297823099
1.5331027302557767,-0.9775338277573601
1.5337006786283336,-0.978138026191873
1.5253995593260832,-0.974202864686815
1.5372622802326603,-0.9726142564229132
1.5397233116921223,-0.9840807151142844
1.5379230127840078,-0.9775496285722266
1.535495100874276,-0.9788982004061625
1.5287011013242782,-0.9741569274162512
1.5024488537029879,-0.9025715773136126
1.5386959550422876,-0.9781549706502938
1.5444154785954778,-0.9973271828151488
1.5388610188204987,-0.9820640602797231
1.5447445071398822,-0.9829026748156778
1.5652826271335947,-0.9996323721674832
1.5562876896366369,-0.9953355820191806
1.5471313300235774,-0.9867614445055259
1.5349121547017113,-0.9587845269333751
1.538793125484494,-0.9748563654689559
1.5590840794034275,-0.9924268906844791
1.5532125546508957,-0.9895587364028909
1.5483931104657138,-0.9772475787362139
1.5491428766865751,-0.9902434309956447
1.5470475474807799,-0.985342174299317
1.541174653160072,-0.9808894932979993
1.5578104562503956,-0.995823848651005
1.5417838704563338,-0.9720756913206935
1.549246987060783,-0.9891491464466754
1.5415791565427526,-0.9829996229620274
1.54345395539579,-0.9845528182027594
1.5353513503588048,-0.9520382582718276
1.54594490924908,-0.9792333852948225
1.5515170691510756,-0.9929141712484937
1.3191106488074233,-0.5482767109181168
1.3258345417731165,-0.5755546229047657
1.3205337286381673,-0.5840430808642662
1.467805947258537,-0.8760557042764019
1.470001574361591,-0.8943323538234501
1.4973652930785522,-0.940756203263731
1.512212424784139,-0.9625341476161471
1.4730204549399453,-0.892884998466807
1.5201270934420648,-0.9768402576922289
1.493317851523233,-0.9332361308014668
1.4937895587874026,-0.915930299058447
1.4951883619929363,-0.9243206205729216
1.5205391924882217,-0.973136189553624
1.5183670275132197,-0.9683817558291258
1.4537027425176392,-0.8385488410930322
1.5298182118018788,-0.978927829244853
1.518502993274855,-0.9660413313595615
1.4757626005803246,-0.8907262213379794
1.5164475522112033,-0.967016026436749
1.5401562137724922,-0.9994813395785326
1.5340201896142234,-0.9887526611148474
1.5213170584874638,-0.9727434372014976
1.5239291807688433,-0.9746782700446517
1.4795541098038254,-0.8971893830128711
1.482202137127996,-0.8861150809142245
1.4886904601873607,-0.8769835337083576
1.4911330208236078,-0.8627997150906384
1.5508682036754435,-0.988966602807134
1.5606640448055933,-0.9922224099364185
1.5577407052433636,-0.9929306118423766
1.4885047165135132,-0.8542078754836508
1.5534722644047552,-0.9768871119425901
1.5423715738691777,-0.9529708568122244
1.5687788486231113,-0.9958694634762075
1.5669848406681848,-0.9993275126434027
1.5691927483337684,-1.0004835651194273
1.5221908293072457,-0.9169415149377027
1.5638742090183761,-1.0051027856933854
1.565023971856436,-1.0019509167565515
1.551633916483481,-0.9877217202066192
1.5324130869652568,-0.9467346144661198
1.5722347721282413,-1.0143345671343784
1.5624832550064638,-1.0046889066716778
1.5287963249421597,-0.9347280188754464
1.5238614119414104,-0.9333932292356186
1.5633618352075918,-1.0051572385523413
1.5258798369790845,-0.929792590680907
1.5404265153490782,-0.9650703300215144
1.5582055447237542,-0.9802464668215154
1.568928158229547,-1.0092364584934566
1.611317408350521,-1.0726122346414315
1.5739789955767303,-1.0125063766402862
1.5150389545237193,-0.8831381043159143
1.5874203101725026,-1.0276655321553259
1.572517031441286,-0.9986134731846644
1.5718704374013206,-0.9882810846675085
1.660120937205692,-0.9605670387779138
1.6386593480838014,-0.9510316202852028
1.6503305803069783,-0.9476671989790785
1.6557914894052372,-0.9462182866560197
1.6947461475431302,-0.9905517287033101
1.5877284811971515,-0.8838808343019846
1.6682289376176684,-0.9497078669474437
1.6069390120478744,-0.8825041325570362
1.6210691075430939,-0.8780857398855607
1.6338194475227552,-0.9076317896639811
1.5479758511612034,-0.936065389405889
1.551997947303517,-0.9339096032294071
1.6286030556062743,-0.9934245319331796
1.6336843826958902,-0.9596817402312673
1.6572394651368418,-0.964486748530252
1.6431808389278175,-0.9729591303298473
1.6013972609882874,-0.9651725595779508
1.651757345786499,-0.9509864371476243
1.6351598041724271,-0.9359866160007662
1.6623333276865888,-0.9905528411199322
1.6523076890225137,-0.9637161977590288
1.6461241801695712,-0.94100624963054
1.6567400385133753,-0.9609021410358917
1.5969603975602822,-0.9009147081544562
1.6490447232848795,-0.9474906608791673
1.6222316151256542,-0.8662415078500316
1.6468591110436186,-0.9385550509668361
1.5719698591063556,-0.92884503363075
1.6659134053726643,-0.9585074966868327
1.6942519515002896,-1.003302717702692
1.6616264166674966,-0.953155752071893
1.6598958239123898,-0.9566921303222492
1.559160763879988,-0.9209820595632593
1.629681295402334,-0.9974020519252009
1.659489015977273,-0.9402216246900093
1.6491374995726344,-0.94330163135065
1.5789871377571356,-0.8858316565855213
1.6660866826407557,-0.9649342741435272
1.6442323285679268,-0.9424528989978775
1.635114514346554,-0.9405934993245988
1.6701639945197317,-0.9591300699618299
1.663059190291209,-0.9836742300452103
1.5609281291408408,-0.8872527037747063
1.664264441509952,-0.9460251981742865
1.6536738378447111,-0.9537281385207206
1.620149991565936,-0.9444315692265683
1.6506928477276341,-0.9593139035852932
1.6168056846150383,-0.9838487118614611
1.6655333274068553,-0.9559019870011412
1.6561650126858787,-0.9535494815174775
1.6611343545731718,-0.9575864760683231
1.6404229843452751,-0.9455490849597867
1.5437250712806945,-0.9434354580595954
1.6632416534152488,-0.960662395868902
1.669883846051456,-0.9730820007584796
1.5422985248543373,-0.9504493991411038
1.6575120698363066,-0.924381998805003
1.6113648903179423,-0.9728466872758688
1.6743811230853263,-0.9715033012101251
1.6705006283326709,-0.9485341769129002
1.6869097507493698,-0.9847287629051809
1.6758418527567451,-0.9605773083835764
1.6451191386656099,-0.9936436272623121
1.6614580978571216,-0.9542154999941187
1.6838585627345657,-0.9482484062483426
1.6889451691264827,-0.9551098339282672
1.6526822800919492,-0.9615909277146645
1.6278060056789565,-1.0233702712350992
1.664740294184289,-0.9493533938701277
1.6932529880617322,-0.9711447527872507
1.6583017906814035,-0.9579215637205353
1.6550628262251503,-0.9549485724873241
1.6504488664364265,-0.9169122910163741
1.6906344262497643,-0.9706772465514659
1.6333582400411089,-0.9759421668550134
1.6590117443692722,-0.932220786611758
1.7121793414835578,-0.9918182559118824
1.65800337339678,-0.9401311127806421
1.6709219572523772,-0.9385359094342325
1.656205823449276,-0.9438641875996302
1.6430447108481836,-0.9913380081584008
1.6562394200975687,-0.9061299603836123
1.6878345262915984,-0.988324961284582
1.6760696413355622,-0.9486976592583436
1.6515119400614005,-0.960731945524764
1.6130467691364685,-1.0178476693303087
1.677893590793758,-0.956509345666248
1.6708400917669577,-0.9810564100236667
1.6667559140807262,-0.9565640310892461
1.6838953022569534,-0.9446127077736144
1.6724187675306987,-0.9713234869685708
1.657930018913544,-0.9633609135690644
1.6307545979750069,-0.9801139967090509
1.6857494279031369,-0.9719306763723735
1.6557145737675922,-0.9624377225301708
1.663697277673006,-0.9554555964853834
1.6545657058859327,-0.9564204743534201
1.6542388811083806,-0.9408610284190813
1.6546686749538537,-0.9552105632433898
1.6746851609916138,-0.9453118433999171
1.647700642755506,-0.9046242731635116
1.6652296423669684,-0.9294238757901604
1.604541048783192,-0.9297927802079572
1.6999509847697252,-0.9833772173186622
1.633455010359394,-0.9665114744551703
1.6358572145735626,-0.9582348888382121
1.6614540048910076,-0.9411386516313459
1.5992170302325968,-0.9689841055205611
1.6777578105286568,-0.9777808881183672
1.6704307743506437,-0.9796465272567448
1.6685622476121083,-0.9991079164204403
1.6141239219346997,-0.9343133806937126
1.68787945767127,-0.9682455738558151
1.671134416711717,-0.9553774687093461
1.683305672933829,-0.9594390280182381
1.6646754343974006,-0.9482999507377554
1.6577559728067426,-0.9329946004574232
1.668083401297897,-0.9752665036120372
1.6652874107253952,-0.9406250595888246
1.6845074272152796,-0.960153785343923
1.6620857260770907,-0.943930371324451
1.647172981287484,-0.9409609304992969
1.665562937026979,-0.9372422265687392
1.6715658092531647,-0.9445343074325128
1.642550632139351,-0.9387899609653907
1.639238019582919,-0.9056261773795602
1.6633448728560918,-0.9502813257521971
1.6640730053587807,-0.9430863848971346
1.6673225112737917,-0.950474894650622
1.6808651066496265,-0.9505525351194923
1.6687673550829054,-0.9455903384578641
1.6766772857680294,-0.9471695639543313
1.6662737823100708,-0.9386283492535631
1.6797835342140564,-0.9679363142722667
1.6822095255757121,-0.945910330315649
1.6456307260486343,-0.9486941169806653
1.6307662697097203,-0.8770122497895169
1.6590408987994785,-0.9466234319441003
1.678665261023727,-0.9409119856612376
1.6800760841909566,-0.9480550209161115
1.6759852569458937,-0.928010677619213
1.675840543845315,-0.9550094277556725
1.676984789079122,-0.9503869057831826
1.6766604011580295,-0.9499757475557383
1.6700063825705618,-0.9479271741915766
1.719054143761455,-0.9885514891381186
1.6739019169035667,-0.9399648710044014
1.6760945002950667,-0.9594650217041074
1.6465481887388034,-0.8801358093237697
1.6465031981492482,-0.8767462990915086
1.6578725035248345,-0.9375590623780421
1.6622617948365117,-0.9722067295275487
1.6152603154885807,-0.9302176278095781
1.6863812690837947,-0.955025089829978
1.674726018526747,-0.9405189429492388
1.6561135755364753,-0.9490177294393071
1.6764655837059927,-0.9262064260005207
1.6802778131775222,-0.9623942174426288
1.665392221416452,-0.9342016973899601
1.6718425184583408,-0.9508418873301074
1.6711929671971437,-0.9548977123800777
1.6597548786703822,-0.937853514637295
1.6948232424372418,-0.9538099866104652
1.666906069808312,-0.983712370004092
1.6355798630325107,-0.8618043208806121
1.669248047970186,-0.9512580371169582
1.6702523383847092,-0.9761859792466824
1.6714224435299978,-0.9430674067749736
1.7105509926761078,-0.994701390686563
1.6991061946200152,-0.9917987332547439
1.657091112886772,-0.9746276552567693
1.684284546436476,-0.9772656252059743
1.6546438068127376,-0.9393587072267408
1.636141310735649,-0.8937777528263477
1.7123567637411317,-0.967486944418504
1.6615979248608281,-0.9711712614095448
1.6652064881770121,-0.9419431406889822
1.6811190079572311,-0.9440204661713337
1.6718868684414114,-0.9882163519313877
1.647227361735903,-0.9485672320379684
1.6938819079669367,-0.9690049784105733
1.6850874079514564,-0.9524234842344369
1.638426912227708,-0.9690295896778577
1.64203386499123,-0.9729219631278706
1.6659580802922382,-0.9370393800839844
1.680256607971491,-0.945393292963161
1.6783974050106925,-0.959933217174081
1.6722215866045969,-0.9558780467082587
1.6421801000491039,-0.8920956839343305
1.6839905438067524,-0.9702705936814295
1.6546216389282502,-0.9566945451091681
1.66994002119169,-0.9516020675570553
1.6789598731558548,-0.9509121377832
1.6014536546381786,-0.9481334307422619
1.654324854284893,-0.9600119755235706
1.6751670598192174,-0.962497649211684
1.6561934677980035,-0.9678861531003361
1.6674126491687953,-0.9330748076740876
1.6523085717802335,-0.9306130478348023
1.676303307942113,-0.9562336503474218
1.6256959742266146,-0.9007533359756323
1.643603678855287,-0.8645613391688264
1.6672659472828544,-0.9589255218233331
1.6440723828989383,-0.931737475583333
1.683967952908231,-0.9508892810493678
1.6990191552249354,-0.9804370233333567
1.6629231054231584,-0.9457320231952453
1.686409525519355,-0.9431960259966001
1.6615767516904967,-0.9262043908804722
1.5636482784115782,-0.9388011704680973
1.6714640850886953,-0.9548997957055911
1.660285208987423,-0.955568974868758
1.6583448791376822,-0.9692999479530332
1.6312782822640473,-0.9737023155112619
1.687562434119664,-0.9486578480251606
1.6264955160071364,-0.904607024149546
1.639517970666086,-0.8668822203696666
1.6866265735147319,-0.9759246159177133
1.6304670687210256,-0.8902660875491072
1.6318890669045714,-0.9465194437783616
1.6758022705393243,-0.9466495372795354
1.6754184439767303,-0.935526284381302
1.66791592795984,-0.9539617751267038
1.6327729403628302,-0.9338705235222832
1.6404749988213645,-0.9727295397778909
1.6716080126455717,-0.9526266613254022
1.6789075638105764,-0.9686567218979937
1.6748936431544625,-0.9664155392988781
1.7040997320958875,-1.0115188945330695
1.676212601953758,-0.9475390961666301
1.6365109221615366,-0.8600333567391283
1.6153605662278432,-0.8822786715742076
1.5229278790226026,-0.8179323970870569
1.6328234301106295,-0.9251645838529804
1.6581008629582763,-0.9624854779663309
1.6313719863798353,-0.9532726268051688
1.6710267944471577,-0.9335584890215662
1.6709912282389237,-0.9413823855881914
1.680884230107335,-0.9398283772722316
1.6534878417538996,-0.937858402383491
1.6678004467044598,-0.9584131247042568
1.6585833581471714,-0.9250116246615232
1.6796059959726832,-0.945812961415306
1.6778132784272233,-0.9417564230486103
1.6742524828947214,-0.9341760883686503
1.691664226663737,-0.9360169465297795
1.6656089158592184,-0.9202510628950339
1.6716784215858118,-0.9428472047709046
1.6804331480154087,-0.9268425941665843
1.6882104577108907,-0.9539555839181506
1.6589838916267345,-0.9501634861645242
1.6406611218299834,-0.9465522209221312
1.6710705803525605,-0.9689813796501927
1.6536338302580404,-0.957068524525671
1.6504601189575663,-0.9526322242683706
1.6512077983190299,-0.8803468463309595
1.6966552875194205,-0.9786992114491668
1.6593201730004272,-0.946493476240227
1.6712402921707137,-0.9458369056492251
1.6297931179219527,-0.9549902578739983
1.6803501778190764,-0.9569228773771402
1.651950609404187,-0.9448943951829306
1.6560216133684058,-0.9487422768500379
1.6519331148922825,-0.9488226106120375
1.6536528614406034,-0.9457972704484532
1.6595374524847863,-0.9423690757155544
1.6784927744788458,-0.9829371648717942
1.6627147871185035,-0.9337463523244056
1.6757224455612298,-0.938903985984698
1.4982818540673373,-0.8041079399069261
1.477213045435387,-0.751245428494075
1.369954951441228,-0.5615513402694075
1.462504443088968,-0.7509542575860839
1.4895456869659884,-0.795580985741948
1.4879918757927277,-0.815112603883637
1.5494237002109978,-0.7610179713487304
1.4981075141811617,-0.7353651237808915
1.4802075608129313,-0.7718987821854706
1.4731958443092548,-0.7887558849126036
1.496218978710758,-0.8042715518154182
1.6207517907249427,-0.9331808726213018
1.6594224738069077,-0.9207079075220328
1.6736465752951895,-0.9434712877640747
1.6327581328596414,-0.8830394721787371
1.6982784006031224,-0.9621483014867316
1.64536784402662,-0.8930743551960284
1.6542573880533995,-0.9201405010437741
1.6541824902033029,-0.9450944266622109
1.6440218227672077,-0.8649981316373033
1.6734074891196022,-0.9403041016077465
1.672203499624934,-0.9375604336358251
1.6572739935824647,-0.9226298580857709
1.6874344528339291,-0.9463980965291967
1.6593800239635295,-0.9349853974016473
1.6639331513915332,-0.9152874252069726
1.667023945184651,-0.9377075052895052
1.6593479079376467,-0.9031846099779232
1.67974877700405,-0.9339945388540885
1.6647678509688497,-0.9218814705224395
1.6477034122871945,-0.9293997154262916
1.699970286711897,-0.9781265334525174
1.6815935877414159,-0.92368253654231
1.654230751013126,-0.9360953334386011
1.6679580489421035,-0.9193122957425278
1.6555875810761003,-0.9169606112210446
1.6660620094584506,-0.9377858058726646
1.642766567438965,-0.9234447470279987
1.6695848353130096,-0.9216379190542576
1.6607762266208987,-0.9289020927194568
1.6625528032183463,-0.9196545929230099
1.6948722695086322,-0.9388853217026201
1.6667113294128482,-0.9237826149966297
1.6290976306824232,-0.9296707021874806
1.6737411125605357,-0.9220677271355019
1.6610804781519024,-0.9284682743467675
1.650556176912909,-0.9265733288278044
1.6373702485656665,-0.9427374640230451
1.6483590877010914,-0.9282871478535601
1.6739670413767955,-0.9341946263839888
1.6538262432045228,-0.9215246002565686
1.675798401049279,-0.9433157649972185
1.6946184448115156,-0.9250949542153105
1.6661949394090487,-0.9171138690454892
1.6419366329708274,-0.9315959582681792
1.625148608405922,-0.9380660031513955
1.6513429482859636,-0.9332909694360154
1.6601166743192457,-0.9254215749604725
1.640371818642155,-0.9334575220887206
1.665767378656395,-0.9172288629595855
1.6791653963580537,-0.9701736597778509
1.6362053349118266,-0.8999639253605145
1.6645293090227749,-0.9125462664531195
1.6732848570753749,-0.9397971899670413
1.6471841074730027,-0.9301546292856424
1.5596634239082061,-0.9015129303951785
1.6050217108832823,-0.8231752743108656
1.5982704909470864,-0.8850523994267175
1.6723771191206203,-0.8902537527238822
1.6884197134944827,-0.938622148654164
1.665225842382291,-0.9334809165024354
1.6753025883591104,-0.937796079765978
1.70201826337061,-0.9855033055615284
1.6550134542101662,-0.9418144597442013
1.6917907443634876,-0.945967198148082
1.6735532875841272,-0.9440280687180029
1.6911251413930515,-0.9345455138506954
1.6870451224174796,-0.9105953051608174
1.682076417088004,-0.931732196593474
1.6864277301227704,-0.9281704315852494
1.6863728477443864,-0.9569894370113818
1.6670219104158615,-0.9168398169210089
1.6804248793263499,-0.9244933257043214
1.6335372627494862,-0.8461538951712713
1.6734808456278134,-0.9233270708908526
1.6555244377195737,-0.9269593634712597
1.699217727479175,-0.9360869839942277
1.6785324111609814,-0.939625718252241
1.6534124851122987,-0.9351855407459412
1.680229460381915,-0.9180595365938923
1.6721711365019298,-0.9345917153670532
1.7062132599728779,-0.9307157865251066
1.6664058996038278,-0.9002055856208618
1.6776827436786916,-0.9339312780602204
1.66427336919999,-0.9203333142546847
1.6791819625446798,-0.9176582014675926
1.7031833449601224,-0.9800640319863065
1.6654372346495394,-0.9308349164025537
1.6938272883852301,-0.9371988492943649
1.6484504546796628,-0.9302464719749703
1.638324711867578,-0.9364681085477108
1.6747127547296334,-0.9207175473335424
1.6747888715877988,-0.9140496062139125
1.6611434643593797,-0.9418865109027396
1.6423084757666324,-0.933995631268557
1.6831660963615263,-0.9434760669596777
1.7220503939994005,-0.9857899007233569
1.6771340808531885,-0.9234890708752828
1.6871699423960065,-0.9279601612798373
1.6831640825968806,-0.922136084075123
1.678319800706493,-0.9106805787505561
1.6413436664784682,-0.9059866445265661
1.6734401308144946,-0.9395985132240624
1.6755770009342874,-0.9150734259577016
1.6840777992329115,-0.9085234112592532
1.7034232028634984,-0.977938629218902
1.6724917583276433,-0.9332865811684056
1.6014542077258875,-0.8668787871316669
1.655198843805126,-0.866385421759316
1.6178463183515337,-0.7953873856468369
1.615560428733493,-0.8524475669534596
1.6036634657011386,-0.8538898500487168
1.6930325289219352,-0.9316253324953425
1.666304974522442,-0.9270003200708151
1.6630824402628352,-0.9228820715575086
1.7117321531896779,-0.9762594620679765
1.6581172740079706,-0.9330281852215824
1.6578886689588952,-0.8819615441363179
1.6380030500475007,-0.8409727061415877
1.6345909688094167,-0.8509944036309157
1.674971367770614,-0.9740560497090164
1.6545100117189744,-0.9506928245999965
1.6830041171067744,-0.9213110033503561
1.6614624608938058,-0.9176202118898305
1.6873561329239277,-0.9178431472161381
1.6632381379306833,-0.913319133847072
1.6540299528827784,-0.9274529295665621
1.6765242287437103,-0.9322972455216327
1.6779237406630938,-0.922043721244194
1.6728918525111087,-0.9508430843464998
1.6371631908563122,-0.9182520734666351
1.6597426874606525,-0.9170147164091017
1.6948886089296267,-0.947246191388746
1.657175589019872,-0.9231922009728337
1.6254895494865484,-0.8328713770376258
1.6938158514576003,-0.9413496867506722
1.602136467046654,-0.8668208302173893
1.6357199167615288,-0.85857618071019
1.5724336882209449,-0.8115027100681649
1.6671052889925124,-0.8982467643620393
1.6259780905371082,-0.8234508264806295
1.6748843074836952,-0.9221112912057474
1.6769078638710677,-0.9301300608306693
1.6714647033970733,-0.9435132551030577
1.6357392550067906,-0.9614959312172788
1.674590212300048,-0.9162075636075708
1.6732721375408741,-0.914212778361474
1.6362367833342168,-0.9336760513349831
1.678826336264045,-0.9405655165995411
1.6707565262283555,-0.9224872380028293
1.6842355216777545,-0.9296058892181296
1.641994253530172,-0.8499449834884295
1.6283969480341696,-0.8494229313591942
1.6654666311470108,-0.926829533777709
1.6412288583822674,-0.8462368091723195
1.65644991524391,-0.9351329017414419
1.6596749031144715,-0.9296017807879686
1.7073440901510226,-0.938856710678411
1.689344509985942,-0.9837195133417246
1.6611068664000488,-0.9242536643762893
1.6599522270356242,-0.9137316697824082
1.6873529011220012,-0.9564015562980206
1.6888997645698218,-0.9486126054446556
1.678708501032374,-0.933512189913915
1.6750916549036483,-0.9259804168974595
1.6930296259516733,-0.924370831503501
1.6782576595703442,-0.9290731729034357
1.5692276209778697,-0.6968705933937068
1.638942163246801,-0.8350156197505538
1.6498471026586845,-0.9308847556049769
1.6538776419561994,-0.9317321119295676
1.6806003263443619,-0.9147497938767398
1.6990091927335356,-0.926956052912863
1.6977336366784948,-0.9650367915736464
1.700234281514044,-0.9729432198759452
1.6561630912881553,-0.900916594126074
1.666487462207412,-0.9293630533999236
1.6708132595595004,-0.925820273967245
1.622475510703436,-0.8644621377970189
1.7098807844246475,-0.9673276966014808
1.6889434609510448,-0.9598266172287189
1.633725826131438,-0.8437964533940133
1.659898443955637,-0.9136968028762142
1.6633260455991357,-0.9281676849019009
1.6888330812265109,-0.8915311455604262
1.7047916245249297,-0.8805753157724666
1.8039309551526603,-1.0277558990390432
1.7283174629334517,-0.9491333888487677
1.736388982626575,-0.960584216383747
